type,sample,dg,time,est,lower,upper,sukup,x,age_group,agegr,0,1,total,pros,pr_years,agegr_years,year
ir,inpatient,f2_no_sch,,1.264,1.151,1.386,1,10,10-14,10,,,,,,,
ir,inpatient,f2_no_sch,,6.796,6.536,7.064,1,15,15-19,15,,,,,,,
ir,inpatient,f2_no_sch,,11.032,10.707,11.365,1,20,20-24,20,,,,,,,
ir,inpatient,f2_no_sch,,9.358,9.058,9.665,1,25,25-29,25,,,,,,,
ir,inpatient,f2_no_sch,,7.434,7.164,7.712,1,30,30-34,30,,,,,,,
ir,inpatient,f2_no_sch,,6.111,5.866,6.363,1,35,35-39,35,,,,,,,
ir,inpatient,f2_no_sch,,5.343,5.115,5.579,1,40,40-44,40,,,,,,,
ir,inpatient,f2_no_sch,,4.757,4.544,4.978,1,45,45-49,45,,,,,,,
ir,inpatient,f2_no_sch,,4.229,4.032,4.434,1,50,50-54,50,,,,,,,
ir,inpatient,f2_no_sch,,3.802,3.611,4,1,55,55-59,55,,,,,,,
ir,inpatient,f2_no_sch,,3.67,3.472,3.876,1,60,60-64,60,,,,,,,
ir,inpatient,f2_no_sch,,3.545,3.333,3.767,1,65,65-69,65,,,,,,,
ir,inpatient,f2_no_sch,,4.369,4.102,4.648,1,70,70-74,70,,,,,,,
ir,inpatient,f2_no_sch,,4.935,4.597,5.291,1,75,75-79,75,,,,,,,
ir,inpatient,f2_no_sch,,6.306,5.823,6.818,1,80,80-84,80,,,,,,,
ir,inpatient,f2_no_sch,,7.061,6.325,7.859,1,85,85-89,85,,,,,,,
ir,inpatient,f2_no_sch,,7.46,6.12,9.007,1,90,90-94,90,,,,,,,
ir,inpatient,f2_no_sch,,5.115,2.643,8.935,1,95,95-100,95,,,,,,,
ir,inpatient,f2_no_sch,,0.073,0.047,0.109,2,5,5-9,5,,,,,,,
ir,inpatient,f2_no_sch,,1.686,1.552,1.83,2,10,10-14,10,,,,,,,
ir,inpatient,f2_no_sch,,6.655,6.39,6.928,2,15,15-19,15,,,,,,,
ir,inpatient,f2_no_sch,,6.797,6.535,7.067,2,20,20-24,20,,,,,,,
ir,inpatient,f2_no_sch,,6.373,6.118,6.636,2,25,25-29,25,,,,,,,
ir,inpatient,f2_no_sch,,5.934,5.685,6.19,2,30,30-34,30,,,,,,,
ir,inpatient,f2_no_sch,,5.342,5.108,5.585,2,35,35-39,35,,,,,,,
ir,inpatient,f2_no_sch,,5.236,5.006,5.474,2,40,40-44,40,,,,,,,
ir,inpatient,f2_no_sch,,5.265,5.038,5.5,2,45,45-49,45,,,,,,,
ir,inpatient,f2_no_sch,,5.355,5.132,5.586,2,50,50-54,50,,,,,,,
ir,inpatient,f2_no_sch,,4.831,4.616,5.052,2,55,55-59,55,,,,,,,
ir,inpatient,f2_no_sch,,5.261,5.028,5.501,2,60,60-64,60,,,,,,,
ir,inpatient,f2_no_sch,,5.989,5.726,6.262,2,65,65-69,65,,,,,,,
ir,inpatient,f2_no_sch,,7.815,7.49,8.151,2,70,70-74,70,,,,,,,
ir,inpatient,f2_no_sch,,9.977,9.572,10.394,2,75,75-79,75,,,,,,,
ir,inpatient,f2_no_sch,,12.046,11.541,12.568,2,80,80-84,80,,,,,,,
ir,inpatient,f2_no_sch,,13.416,12.744,14.115,2,85,85-89,85,,,,,,,
ir,inpatient,f2_no_sch,,12.769,11.761,13.84,2,90,90-94,90,,,,,,,
ir,inpatient,f2_no_sch,,8.865,7.164,10.849,2,95,95-100,95,,,,,,,
ir,inpatient,f30_f31,,0.067,0.042,0.1,1,5,5-9,5,,,,,,,
ir,inpatient,f30_f31,,0.289,0.236,0.35,1,10,10-14,10,,,,,,,
ir,inpatient,f30_f31,,1.249,1.139,1.367,1,15,15-19,15,,,,,,,
ir,inpatient,f30_f31,,2.536,2.382,2.698,1,20,20-24,20,,,,,,,
ir,inpatient,f30_f31,,2.813,2.65,2.982,1,25,25-29,25,,,,,,,
ir,inpatient,f30_f31,,2.828,2.663,3.001,1,30,30-34,30,,,,,,,
ir,inpatient,f30_f31,,3.122,2.949,3.303,1,35,35-39,35,,,,,,,
ir,inpatient,f30_f31,,3.487,3.303,3.678,1,40,40-44,40,,,,,,,
ir,inpatient,f30_f31,,3.23,3.055,3.412,1,45,45-49,45,,,,,,,
ir,inpatient,f30_f31,,3.301,3.127,3.482,1,50,50-54,50,,,,,,,
ir,inpatient,f30_f31,,2.604,2.447,2.769,1,55,55-59,55,,,,,,,
ir,inpatient,f30_f31,,2.183,2.031,2.343,1,60,60-64,60,,,,,,,
ir,inpatient,f30_f31,,1.676,1.531,1.83,1,65,65-69,65,,,,,,,
ir,inpatient,f30_f31,,1.59,1.431,1.761,1,70,70-74,70,,,,,,,
ir,inpatient,f30_f31,,1.41,1.233,1.606,1,75,75-79,75,,,,,,,
ir,inpatient,f30_f31,,1.358,1.139,1.606,1,80,80-84,80,,,,,,,
ir,inpatient,f30_f31,,1.365,1.054,1.74,1,85,85-89,85,,,,,,,
ir,inpatient,f30_f31,,1.238,0.734,1.956,1,90,90-94,90,,,,,,,
ir,inpatient,f30_f31,,1.272,0.262,3.718,1,95,95-100,95,,,,,,,
ir,inpatient,f30_f31,,0.012,0.003,0.031,2,5,5-9,5,,,,,,,
ir,inpatient,f30_f31,,0.298,0.243,0.362,2,10,10-14,10,,,,,,,
ir,inpatient,f30_f31,,2.946,2.771,3.129,2,15,15-19,15,,,,,,,
ir,inpatient,f30_f31,,4.435,4.224,4.654,2,20,20-24,20,,,,,,,
ir,inpatient,f30_f31,,4.333,4.123,4.55,2,25,25-29,25,,,,,,,
ir,inpatient,f30_f31,,3.928,3.726,4.137,2,30,30-34,30,,,,,,,
ir,inpatient,f30_f31,,3.594,3.402,3.793,2,35,35-39,35,,,,,,,
ir,inpatient,f30_f31,,3.411,3.226,3.604,2,40,40-44,40,,,,,,,
ir,inpatient,f30_f31,,3.247,3.07,3.432,2,45,45-49,45,,,,,,,
ir,inpatient,f30_f31,,3.103,2.934,3.279,2,50,50-54,50,,,,,,,
ir,inpatient,f30_f31,,2.567,2.412,2.73,2,55,55-59,55,,,,,,,
ir,inpatient,f30_f31,,1.907,1.768,2.053,2,60,60-64,60,,,,,,,
ir,inpatient,f30_f31,,1.752,1.611,1.902,2,65,65-69,65,,,,,,,
ir,inpatient,f30_f31,,1.755,1.603,1.917,2,70,70-74,70,,,,,,,
ir,inpatient,f30_f31,,1.706,1.542,1.883,2,75,75-79,75,,,,,,,
ir,inpatient,f30_f31,,1.631,1.449,1.829,2,80,80-84,80,,,,,,,
ir,inpatient,f30_f31,,1.666,1.436,1.923,2,85,85-89,85,,,,,,,
ir,inpatient,f30_f31,,1.173,0.884,1.527,2,90,90-94,90,,,,,,,
ir,inpatient,f30_f31,,0.931,0.446,1.712,2,95,95-100,95,,,,,,,
ir,inpatient,f32_f33,,1.575,1.445,1.714,1,5,5-9,5,,,,,,,
ir,inpatient,f32_f33,,6.089,5.837,6.35,1,10,10-14,10,,,,,,,
ir,inpatient,f32_f33,,12.908,12.548,13.276,1,15,15-19,15,,,,,,,
ir,inpatient,f32_f33,,12.619,12.27,12.975,1,20,20-24,20,,,,,,,
ir,inpatient,f32_f33,,11.119,10.791,11.454,1,25,25-29,25,,,,,,,
ir,inpatient,f32_f33,,10.893,10.565,11.229,1,30,30-34,30,,,,,,,
ir,inpatient,f32_f33,,11.452,11.115,11.797,1,35,35-39,35,,,,,,,
ir,inpatient,f32_f33,,12.559,12.206,12.92,1,40,40-44,40,,,,,,,
ir,inpatient,f32_f33,,13.46,13.098,13.83,1,45,45-49,45,,,,,,,
ir,inpatient,f32_f33,,13.82,13.459,14.189,1,50,50-54,50,,,,,,,
ir,inpatient,f32_f33,,12.082,11.736,12.434,1,55,55-59,55,,,,,,,
ir,inpatient,f32_f33,,9.399,9.077,9.729,1,60,60-64,60,,,,,,,
ir,inpatient,f32_f33,,9.128,8.783,9.483,1,65,65-69,65,,,,,,,
ir,inpatient,f32_f33,,11.149,10.718,11.594,1,70,70-74,70,,,,,,,
ir,inpatient,f32_f33,,14.816,14.223,15.428,1,75,75-79,75,,,,,,,
ir,inpatient,f32_f33,,19.917,19.045,20.819,1,80,80-84,80,,,,,,,
ir,inpatient,f32_f33,,23.157,21.797,24.581,1,85,85-89,85,,,,,,,
ir,inpatient,f32_f33,,21.597,19.248,24.153,1,90,90-94,90,,,,,,,
ir,inpatient,f32_f33,,17.781,12.76,24.122,1,95,95-100,95,,,,,,,
ir,inpatient,f32_f33,,0.348,0.287,0.418,2,5,5-9,5,,,,,,,
ir,inpatient,f32_f33,,15.144,14.734,15.563,2,10,10-14,10,,,,,,,
ir,inpatient,f32_f33,,33.517,32.917,34.126,2,15,15-19,15,,,,,,,
ir,inpatient,f32_f33,,20.702,20.239,21.174,2,20,20-24,20,,,,,,,
ir,inpatient,f32_f33,,15.709,15.304,16.121,2,25,25-29,25,,,,,,,
ir,inpatient,f32_f33,,14.412,14.02,14.812,2,30,30-34,30,,,,,,,
ir,inpatient,f32_f33,,13.666,13.286,14.053,2,35,35-39,35,,,,,,,
ir,inpatient,f32_f33,,13.981,13.6,14.369,2,40,40-44,40,,,,,,,
ir,inpatient,f32_f33,,14.728,14.344,15.12,2,45,45-49,45,,,,,,,
ir,inpatient,f32_f33,,15.494,15.109,15.887,2,50,50-54,50,,,,,,,
ir,inpatient,f32_f33,,13.619,13.254,13.992,2,55,55-59,55,,,,,,,
ir,inpatient,f32_f33,,11.048,10.706,11.398,2,60,60-64,60,,,,,,,
ir,inpatient,f32_f33,,12.351,11.967,12.744,2,65,65-69,65,,,,,,,
ir,inpatient,f32_f33,,16.981,16.495,17.478,2,70,70-74,70,,,,,,,
ir,inpatient,f32_f33,,25.448,24.791,26.117,2,75,75-79,75,,,,,,,
ir,inpatient,f32_f33,,34.093,33.227,34.975,2,80,80-84,80,,,,,,,
ir,inpatient,f32_f33,,38.784,37.615,39.981,2,85,85-89,85,,,,,,,
ir,inpatient,f32_f33,,33.348,31.676,35.086,2,90,90-94,90,,,,,,,
ir,inpatient,f32_f33,,22.935,20.096,26.063,2,95,95-100,95,,,,,,,
ir,inpatient,f3_other,,0.166,0.126,0.215,1,5,5-9,5,,,,,,,
ir,inpatient,f3_other,,0.606,0.528,0.692,1,10,10-14,10,,,,,,,
ir,inpatient,f3_other,,1.009,0.911,1.116,1,15,15-19,15,,,,,,,
ir,inpatient,f3_other,,1.079,0.979,1.186,1,20,20-24,20,,,,,,,
ir,inpatient,f3_other,,1.095,0.995,1.203,1,25,25-29,25,,,,,,,
ir,inpatient,f3_other,,0.926,0.832,1.027,1,30,30-34,30,,,,,,,
ir,inpatient,f3_other,,0.977,0.881,1.081,1,35,35-39,35,,,,,,,
ir,inpatient,f3_other,,1.122,1.019,1.232,1,40,40-44,40,,,,,,,
ir,inpatient,f3_other,,1.093,0.993,1.201,1,45,45-49,45,,,,,,,
ir,inpatient,f3_other,,1.135,1.034,1.243,1,50,50-54,50,,,,,,,
ir,inpatient,f3_other,,1.067,0.967,1.174,1,55,55-59,55,,,,,,,
ir,inpatient,f3_other,,0.925,0.827,1.031,1,60,60-64,60,,,,,,,
ir,inpatient,f3_other,,0.852,0.75,0.964,1,65,65-69,65,,,,,,,
ir,inpatient,f3_other,,1.094,0.963,1.238,1,70,70-74,70,,,,,,,
ir,inpatient,f3_other,,1.147,0.988,1.325,1,75,75-79,75,,,,,,,
ir,inpatient,f3_other,,1.376,1.156,1.626,1,80,80-84,80,,,,,,,
ir,inpatient,f3_other,,1.658,1.313,2.066,1,85,85-89,85,,,,,,,
ir,inpatient,f3_other,,1.513,0.948,2.29,1,90,90-94,90,,,,,,,
ir,inpatient,f3_other,,0,0,1.565,1,95,95-100,95,,,,,,,
ir,inpatient,f3_other,,0.061,0.037,0.094,2,5,5-9,5,,,,,,,
ir,inpatient,f3_other,,1.245,1.13,1.369,2,10,10-14,10,,,,,,,
ir,inpatient,f3_other,,2.381,2.224,2.546,2,15,15-19,15,,,,,,,
ir,inpatient,f3_other,,1.65,1.522,1.786,2,20,20-24,20,,,,,,,
ir,inpatient,f3_other,,1.227,1.117,1.345,2,25,25-29,25,,,,,,,
ir,inpatient,f3_other,,1.136,1.029,1.251,2,30,30-34,30,,,,,,,
ir,inpatient,f3_other,,1.121,1.016,1.235,2,35,35-39,35,,,,,,,
ir,inpatient,f3_other,,1.167,1.06,1.282,2,40,40-44,40,,,,,,,
ir,inpatient,f3_other,,1.265,1.156,1.383,2,45,45-49,45,,,,,,,
ir,inpatient,f3_other,,1.364,1.253,1.482,2,50,50-54,50,,,,,,,
ir,inpatient,f3_other,,1.299,1.189,1.415,2,55,55-59,55,,,,,,,
ir,inpatient,f3_other,,1.16,1.053,1.276,2,60,60-64,60,,,,,,,
ir,inpatient,f3_other,,1.379,1.255,1.513,2,65,65-69,65,,,,,,,
ir,inpatient,f3_other,,1.993,1.831,2.166,2,70,70-74,70,,,,,,,
ir,inpatient,f3_other,,2.587,2.383,2.803,2,75,75-79,75,,,,,,,
ir,inpatient,f3_other,,3.014,2.765,3.279,2,80,80-84,80,,,,,,,
ir,inpatient,f3_other,,3.368,3.037,3.725,2,85,85-89,85,,,,,,,
ir,inpatient,f3_other,,2.859,2.395,3.386,2,90,90-94,90,,,,,,,
ir,inpatient,f3_other,,1.584,0.923,2.536,2,95,95-100,95,,,,,,,
ir,inpatient,f40_f41,,0.649,0.567,0.74,1,5,5-9,5,,,,,,,
ir,inpatient,f40_f41,,2.577,2.413,2.748,1,10,10-14,10,,,,,,,
ir,inpatient,f40_f41,,7.275,7.006,7.552,1,15,15-19,15,,,,,,,
ir,inpatient,f40_f41,,8.002,7.726,8.286,1,20,20-24,20,,,,,,,
ir,inpatient,f40_f41,,6.313,6.068,6.566,1,25,25-29,25,,,,,,,
ir,inpatient,f40_f41,,5.408,5.178,5.645,1,30,30-34,30,,,,,,,
ir,inpatient,f40_f41,,5.159,4.934,5.391,1,35,35-39,35,,,,,,,
ir,inpatient,f40_f41,,4.655,4.442,4.875,1,40,40-44,40,,,,,,,
ir,inpatient,f40_f41,,4.128,3.93,4.334,1,45,45-49,45,,,,,,,
ir,inpatient,f40_f41,,3.622,3.44,3.811,1,50,50-54,50,,,,,,,
ir,inpatient,f40_f41,,3.068,2.897,3.247,1,55,55-59,55,,,,,,,
ir,inpatient,f40_f41,,2.546,2.382,2.719,1,60,60-64,60,,,,,,,
ir,inpatient,f40_f41,,2.636,2.454,2.828,1,65,65-69,65,,,,,,,
ir,inpatient,f40_f41,,2.891,2.676,3.12,1,70,70-74,70,,,,,,,
ir,inpatient,f40_f41,,3.3,3.026,3.593,1,75,75-79,75,,,,,,,
ir,inpatient,f40_f41,,3.918,3.54,4.326,1,80,80-84,80,,,,,,,
ir,inpatient,f40_f41,,4.439,3.86,5.08,1,85,85-89,85,,,,,,,
ir,inpatient,f40_f41,,4.96,3.881,6.247,1,90,90-94,90,,,,,,,
ir,inpatient,f40_f41,,6.808,3.891,11.056,1,95,95-100,95,,,,,,,
ir,inpatient,f40_f41,,0.415,0.348,0.491,2,5,5-9,5,,,,,,,
ir,inpatient,f40_f41,,7.195,6.914,7.485,2,10,10-14,10,,,,,,,
ir,inpatient,f40_f41,,16.436,16.018,16.862,2,15,15-19,15,,,,,,,
ir,inpatient,f40_f41,,11.168,10.83,11.513,2,20,20-24,20,,,,,,,
ir,inpatient,f40_f41,,8.31,8.019,8.61,2,25,25-29,25,,,,,,,
ir,inpatient,f40_f41,,7.372,7.095,7.658,2,30,30-34,30,,,,,,,
ir,inpatient,f40_f41,,6.025,5.776,6.283,2,35,35-39,35,,,,,,,
ir,inpatient,f40_f41,,5.276,5.045,5.515,2,40,40-44,40,,,,,,,
ir,inpatient,f40_f41,,5.055,4.833,5.285,2,45,45-49,45,,,,,,,
ir,inpatient,f40_f41,,4.85,4.638,5.07,2,50,50-54,50,,,,,,,
ir,inpatient,f40_f41,,4.323,4.12,4.533,2,55,55-59,55,,,,,,,
ir,inpatient,f40_f41,,4.111,3.905,4.324,2,60,60-64,60,,,,,,,
ir,inpatient,f40_f41,,4.655,4.423,4.895,2,65,65-69,65,,,,,,,
ir,inpatient,f40_f41,,6.045,5.76,6.341,2,70,70-74,70,,,,,,,
ir,inpatient,f40_f41,,7.639,7.286,8.005,2,75,75-79,75,,,,,,,
ir,inpatient,f40_f41,,8.942,8.508,9.392,2,80,80-84,80,,,,,,,
ir,inpatient,f40_f41,,10.449,9.857,11.066,2,85,85-89,85,,,,,,,
ir,inpatient,f40_f41,,9.759,8.882,10.7,2,90,90-94,90,,,,,,,
ir,inpatient,f40_f41,,5.724,4.379,7.353,2,95,95-100,95,,,,,,,
ir,inpatient,f42,,0.175,0.133,0.225,1,5,5-9,5,,,,,,,
ir,inpatient,f42,,0.889,0.794,0.992,1,10,10-14,10,,,,,,,
ir,inpatient,f42,,0.986,0.888,1.091,1,15,15-19,15,,,,,,,
ir,inpatient,f42,,0.864,0.775,0.961,1,20,20-24,20,,,,,,,
ir,inpatient,f42,,0.712,0.632,0.8,1,25,25-29,25,,,,,,,
ir,inpatient,f42,,0.585,0.512,0.667,1,30,30-34,30,,,,,,,
ir,inpatient,f42,,0.503,0.435,0.578,1,35,35-39,35,,,,,,,
ir,inpatient,f42,,0.375,0.317,0.442,1,40,40-44,40,,,,,,,
ir,inpatient,f42,,0.383,0.325,0.45,1,45,45-49,45,,,,,,,
ir,inpatient,f42,,0.268,0.22,0.323,1,50,50-54,50,,,,,,,
ir,inpatient,f42,,0.236,0.191,0.289,1,55,55-59,55,,,,,,,
ir,inpatient,f42,,0.125,0.091,0.168,1,60,60-64,60,,,,,,,
ir,inpatient,f42,,0.149,0.108,0.2,1,65,65-69,65,,,,,,,
ir,inpatient,f42,,0.143,0.099,0.201,1,70,70-74,70,,,,,,,
ir,inpatient,f42,,0.186,0.125,0.265,1,75,75-79,75,,,,,,,
ir,inpatient,f42,,0.169,0.099,0.271,1,80,80-84,80,,,,,,,
ir,inpatient,f42,,0.21,0.101,0.386,1,85,85-89,85,,,,,,,
ir,inpatient,f42,,0.412,0.151,0.897,1,90,90-94,90,,,,,,,
ir,inpatient,f42,,0,0,1.563,1,95,95-100,95,,,,,,,
ir,inpatient,f42,,0.098,0.067,0.138,2,5,5-9,5,,,,,,,
ir,inpatient,f42,,0.994,0.891,1.105,2,10,10-14,10,,,,,,,
ir,inpatient,f42,,1.433,1.311,1.562,2,15,15-19,15,,,,,,,
ir,inpatient,f42,,1.152,1.045,1.266,2,20,20-24,20,,,,,,,
ir,inpatient,f42,,1.073,0.97,1.184,2,25,25-29,25,,,,,,,
ir,inpatient,f42,,0.962,0.864,1.069,2,30,30-34,30,,,,,,,
ir,inpatient,f42,,0.604,0.527,0.689,2,35,35-39,35,,,,,,,
ir,inpatient,f42,,0.42,0.357,0.491,2,40,40-44,40,,,,,,,
ir,inpatient,f42,,0.297,0.245,0.356,2,45,45-49,45,,,,,,,
ir,inpatient,f42,,0.304,0.253,0.363,2,50,50-54,50,,,,,,,
ir,inpatient,f42,,0.196,0.155,0.244,2,55,55-59,55,,,,,,,
ir,inpatient,f42,,0.201,0.158,0.252,2,60,60-64,60,,,,,,,
ir,inpatient,f42,,0.171,0.129,0.222,2,65,65-69,65,,,,,,,
ir,inpatient,f42,,0.2,0.151,0.259,2,70,70-74,70,,,,,,,
ir,inpatient,f42,,0.242,0.183,0.314,2,75,75-79,75,,,,,,,
ir,inpatient,f42,,0.351,0.27,0.449,2,80,80-84,80,,,,,,,
ir,inpatient,f42,,0.284,0.194,0.401,2,85,85-89,85,,,,,,,
ir,inpatient,f42,,0.447,0.277,0.683,2,90,90-94,90,,,,,,,
ir,inpatient,f42,,0.186,0.023,0.672,2,95,95-100,95,,,,,,,
ir,inpatient,f43,,1.261,1.145,1.385,1,5,5-9,5,,,,,,,
ir,inpatient,f43,,2.491,2.331,2.66,1,10,10-14,10,,,,,,,
ir,inpatient,f43,,7.373,7.102,7.651,1,15,15-19,15,,,,,,,
ir,inpatient,f43,,6.18,5.936,6.43,1,20,20-24,20,,,,,,,
ir,inpatient,f43,,3.069,2.898,3.247,1,25,25-29,25,,,,,,,
ir,inpatient,f43,,3.03,2.858,3.209,1,30,30-34,30,,,,,,,
ir,inpatient,f43,,3.23,3.053,3.415,1,35,35-39,35,,,,,,,
ir,inpatient,f43,,3.091,2.918,3.272,1,40,40-44,40,,,,,,,
ir,inpatient,f43,,3.061,2.89,3.238,1,45,45-49,45,,,,,,,
ir,inpatient,f43,,2.983,2.818,3.155,1,50,50-54,50,,,,,,,
ir,inpatient,f43,,2.543,2.388,2.706,1,55,55-59,55,,,,,,,
ir,inpatient,f43,,2.401,2.241,2.569,1,60,60-64,60,,,,,,,
ir,inpatient,f43,,2.34,2.169,2.521,1,65,65-69,65,,,,,,,
ir,inpatient,f43,,2.109,1.925,2.305,1,70,70-74,70,,,,,,,
ir,inpatient,f43,,2.377,2.145,2.628,1,75,75-79,75,,,,,,,
ir,inpatient,f43,,2.655,2.346,2.994,1,80,80-84,80,,,,,,,
ir,inpatient,f43,,1.681,1.333,2.092,1,85,85-89,85,,,,,,,
ir,inpatient,f43,,1.926,1.28,2.784,1,90,90-94,90,,,,,,,
ir,inpatient,f43,,1.273,0.262,3.719,1,95,95-100,95,,,,,,,
ir,inpatient,f43,,0.626,0.543,0.718,2,5,5-9,5,,,,,,,
ir,inpatient,f43,,3.737,3.535,3.948,2,10,10-14,10,,,,,,,
ir,inpatient,f43,,7.749,7.463,8.043,2,15,15-19,15,,,,,,,
ir,inpatient,f43,,6.018,5.772,6.273,2,20,20-24,20,,,,,,,
ir,inpatient,f43,,5.84,5.597,6.092,2,25,25-29,25,,,,,,,
ir,inpatient,f43,,5.867,5.62,6.122,2,30,30-34,30,,,,,,,
ir,inpatient,f43,,5.182,4.951,5.421,2,35,35-39,35,,,,,,,
ir,inpatient,f43,,4.396,4.185,4.614,2,40,40-44,40,,,,,,,
ir,inpatient,f43,,4.204,4.002,4.413,2,45,45-49,45,,,,,,,
ir,inpatient,f43,,4.172,3.976,4.376,2,50,50-54,50,,,,,,,
ir,inpatient,f43,,3.706,3.519,3.9,2,55,55-59,55,,,,,,,
ir,inpatient,f43,,3.25,3.068,3.44,2,60,60-64,60,,,,,,,
ir,inpatient,f43,,3.393,3.196,3.599,2,65,65-69,65,,,,,,,
ir,inpatient,f43,,3.277,3.068,3.496,2,70,70-74,70,,,,,,,
ir,inpatient,f43,,3.396,3.162,3.643,2,75,75-79,75,,,,,,,
ir,inpatient,f43,,3.306,3.045,3.583,2,80,80-84,80,,,,,,,
ir,inpatient,f43,,3.012,2.7,3.351,2,85,85-89,85,,,,,,,
ir,inpatient,f43,,1.984,1.602,2.431,2,90,90-94,90,,,,,,,
ir,inpatient,f43,,0.745,0.322,1.468,2,95,95-100,95,,,,,,,
ir,inpatient,f44,,0.084,0.057,0.121,1,5,5-9,5,,,,,,,
ir,inpatient,f44,,0.206,0.161,0.258,1,10,10-14,10,,,,,,,
ir,inpatient,f44,,0.216,0.172,0.268,1,15,15-19,15,,,,,,,
ir,inpatient,f44,,0.219,0.176,0.27,1,20,20-24,20,,,,,,,
ir,inpatient,f44,,0.179,0.139,0.225,1,25,25-29,25,,,,,,,
ir,inpatient,f44,,0.16,0.122,0.205,1,30,30-34,30,,,,,,,
ir,inpatient,f44,,0.162,0.125,0.208,1,35,35-39,35,,,,,,,
ir,inpatient,f44,,0.134,0.1,0.175,1,40,40-44,40,,,,,,,
ir,inpatient,f44,,0.146,0.111,0.189,1,45,45-49,45,,,,,,,
ir,inpatient,f44,,0.158,0.122,0.202,1,50,50-54,50,,,,,,,
ir,inpatient,f44,,0.089,0.062,0.124,1,55,55-59,55,,,,,,,
ir,inpatient,f44,,0.054,0.033,0.084,1,60,60-64,60,,,,,,,
ir,inpatient,f44,,0.078,0.049,0.117,1,65,65-69,65,,,,,,,
ir,inpatient,f44,,0.082,0.05,0.129,1,70,70-74,70,,,,,,,
ir,inpatient,f44,,0.087,0.047,0.146,1,75,75-79,75,,,,,,,
ir,inpatient,f44,,0.09,0.041,0.17,1,80,80-84,80,,,,,,,
ir,inpatient,f44,,0.084,0.023,0.215,1,85,85-89,85,,,,,,,
ir,inpatient,f44,,0.137,0.017,0.496,1,90,90-94,90,,,,,,,
ir,inpatient,f44,,0.424,0.011,2.361,1,95,95-100,95,,,,,,,
ir,inpatient,f44,,0.076,0.049,0.113,2,5,5-9,5,,,,,,,
ir,inpatient,f44,,0.587,0.509,0.674,2,10,10-14,10,,,,,,,
ir,inpatient,f44,,1.226,1.114,1.346,2,15,15-19,15,,,,,,,
ir,inpatient,f44,,0.975,0.877,1.08,2,20,20-24,20,,,,,,,
ir,inpatient,f44,,0.793,0.705,0.889,2,25,25-29,25,,,,,,,
ir,inpatient,f44,,0.591,0.515,0.675,2,30,30-34,30,,,,,,,
ir,inpatient,f44,,0.533,0.461,0.613,2,35,35-39,35,,,,,,,
ir,inpatient,f44,,0.417,0.354,0.488,2,40,40-44,40,,,,,,,
ir,inpatient,f44,,0.441,0.377,0.512,2,45,45-49,45,,,,,,,
ir,inpatient,f44,,0.321,0.269,0.381,2,50,50-54,50,,,,,,,
ir,inpatient,f44,,0.206,0.164,0.255,2,55,55-59,55,,,,,,,
ir,inpatient,f44,,0.119,0.087,0.16,2,60,60-64,60,,,,,,,
ir,inpatient,f44,,0.131,0.095,0.177,2,65,65-69,65,,,,,,,
ir,inpatient,f44,,0.132,0.093,0.182,2,70,70-74,70,,,,,,,
ir,inpatient,f44,,0.147,0.102,0.205,2,75,75-79,75,,,,,,,
ir,inpatient,f44,,0.239,0.173,0.322,2,80,80-84,80,,,,,,,
ir,inpatient,f44,,0.222,0.144,0.328,2,85,85-89,85,,,,,,,
ir,inpatient,f44,,0.17,0.073,0.335,2,90,90-94,90,,,,,,,
ir,inpatient,f44,,0.093,0.002,0.518,2,95,95-100,95,,,,,,,
ir,inpatient,f45,,0.049,0.029,0.079,1,5,5-9,5,,,,,,,
ir,inpatient,f45,,0.156,0.117,0.202,1,10,10-14,10,,,,,,,
ir,inpatient,f45,,0.248,0.2,0.303,1,15,15-19,15,,,,,,,
ir,inpatient,f45,,0.275,0.225,0.331,1,20,20-24,20,,,,,,,
ir,inpatient,f45,,0.347,0.292,0.41,1,25,25-29,25,,,,,,,
ir,inpatient,f45,,0.412,0.351,0.481,1,30,30-34,30,,,,,,,
ir,inpatient,f45,,0.438,0.375,0.509,1,35,35-39,35,,,,,,,
ir,inpatient,f45,,0.517,0.448,0.593,1,40,40-44,40,,,,,,,
ir,inpatient,f45,,0.56,0.489,0.639,1,45,45-49,45,,,,,,,
ir,inpatient,f45,,0.601,0.529,0.681,1,50,50-54,50,,,,,,,
ir,inpatient,f45,,0.515,0.447,0.591,1,55,55-59,55,,,,,,,
ir,inpatient,f45,,0.472,0.403,0.55,1,60,60-64,60,,,,,,,
ir,inpatient,f45,,0.639,0.551,0.737,1,65,65-69,65,,,,,,,
ir,inpatient,f45,,0.647,0.547,0.76,1,70,70-74,70,,,,,,,
ir,inpatient,f45,,0.781,0.651,0.93,1,75,75-79,75,,,,,,,
ir,inpatient,f45,,0.997,0.811,1.213,1,80,80-84,80,,,,,,,
ir,inpatient,f45,,0.86,0.617,1.167,1,85,85-89,85,,,,,,,
ir,inpatient,f45,,0.962,0.526,1.614,1,90,90-94,90,,,,,,,
ir,inpatient,f45,,0.424,0.011,2.361,1,95,95-100,95,,,,,,,
ir,inpatient,f45,,0.095,0.064,0.134,2,5,5-9,5,,,,,,,
ir,inpatient,f45,,0.383,0.32,0.454,2,10,10-14,10,,,,,,,
ir,inpatient,f45,,0.541,0.467,0.622,2,15,15-19,15,,,,,,,
